Donate ID,Donate Date,Gender,Deposit Amount,Preferred Color of Device,Ice Cream Products Consumed Per Week,Favorite Flavor Of Ice Cream,Donated To Kick Starter Before,Household Income,Do you own a Keurig,How many desserts do you eat a week,Purchased
7661,7/7/2019,male,227,silver,1,no preference,yes,>100K,yes,1,1
7662,7/7/2019,male,354,red,8,chocolate,yes,>100K,yes,8,1
7663,7/7/2019,female,285,black,5,vanilla,yes,<100K,yes,5,1
7664,7/7/2019,female,310,black,8,vanilla,yes,<100K,yes,8,1
7665,7/7/2019,male,106,white,0,specialty,yes,Not Reported,yes,6,0
7666,7/7/2019,female,273,black,10,vanilla,yes,<100K,yes,10,1
7667,7/7/2019,female,184,blue,3,chocolate,yes,<100K,no,4,1
7668,7/7/2019,male,189,white,4,no preference,yes,Not Reported,yes,4,0
7669,7/7/2019,male,297,blue,1,chocolate,yes,Not Reported,yes,8,1
7670,7/7/2019,female,191,black,8,swirl,yes,<100K,no,8,1
7671,7/7/2019,male,256,silver,7,no preference,yes,Not Reported,no,7,1
7672,7/7/2019,female,107,red,10,specialty,yes,<100K,yes,10,1
7673,7/7/2019,male,126,red,4,specialty,yes,Not Reported,no,6,0
7674,7/7/2019,female,333,black,4,vanilla,yes,<100K,yes,4,1
7675,7/7/2019,male,158,white,6,specialty,yes,>100K,yes,6,0
7676,7/7/2019,male,346,black,9,no preference,yes,>100K,yes,9,1
7677,7/7/2019,male,362,black,4,vanilla,yes,>100K,yes,4,1
7678,7/7/2019,female,361,no preference,0,chocolate,yes,<100K,no,5,0
7679,7/7/2019,male,260,black,8,specialty,yes,>100K,yes,8,1
7680,7/7/2019,male,164,no preference,1,specialty,yes,Not Reported,yes,5,0
7681,7/7/2019,male,362,no preference,9,specialty,yes,Not Reported,yes,9,0
7682,7/7/2019,male,310,silver,6,specialty,yes,Not Reported,yes,6,1
7683,7/7/2019,male,225,red,3,specialty,yes,>100K,yes,3,1
7684,7/7/2019,male,258,silver,4,no preference,yes,Not Reported,no,8,1
7685,7/7/2019,male,322,white,1,vanilla,yes,Not Reported,no,7,1
7686,7/7/2019,male,172,blue,8,specialty,yes,>100K,yes,8,1
7687,7/7/2019,male,207,silver,4,vanilla,yes,>100K,yes,4,1
7688,7/7/2019,male,195,red,7,no preference,yes,Not Reported,yes,7,0
7689,7/7/2019,male,236,blue,6,no preference,yes,Not Reported,yes,7,1
7690,7/7/2019,male,257,red,0,swirl,yes,Not Reported,yes,6,1
7691,7/7/2019,female,223,red,8,chocolate,yes,<100K,no,8,1
7692,7/7/2019,male,201,blue,6,swirl,yes,Not Reported,yes,8,1
7693,7/7/2019,female,341,black,0,chocolate,yes,<100K,yes,0,1
7694,7/7/2019,male,136,no preference,0,no preference,yes,>100K,yes,0,0
7695,7/7/2019,male,197,white,0,specialty,yes,Not Reported,yes,7,0
7696,7/7/2019,male,306,no preference,0,swirl,yes,Not Reported,yes,8,0
7697,7/7/2019,male,130,red,1,vanilla,yes,>100K,yes,1,0
7698,7/7/2019,male,308,black,10,vanilla,yes,>100K,yes,10,1
7699,7/7/2019,male,105,red,9,specialty,yes,Not Reported,yes,9,1
7700,7/7/2019,male,320,red,0,specialty,yes,>100K,yes,2,1
7701,7/7/2019,male,325,white,10,no preference,yes,Not Reported,no,10,1
7702,7/7/2019,female,165,white,9,specialty,yes,<100K,yes,9,1
7703,7/7/2019,male,126,blue,3,swirl,yes,Not Reported,yes,6,1
7704,7/7/2019,female,220,silver,0,specialty,yes,<100K,yes,7,1
7705,7/7/2019,female,189,red,4,specialty,yes,<100K,yes,4,1
7706,7/7/2019,female,322,white,8,chocolate,yes,<100K,yes,8,1
7707,7/7/2019,female,296,black,0,chocolate,yes,<100K,no,8,1
7708,7/7/2019,male,333,black,10,specialty,yes,Not Reported,yes,10,1
7709,7/7/2019,male,200,red,8,swirl,yes,Not Reported,yes,8,1
7710,7/7/2019,female,186,red,3,no preference,yes,<100K,yes,4,0
7711,7/7/2019,female,141,white,8,chocolate,yes,<100K,yes,8,1
7712,7/7/2019,female,222,red,9,specialty,yes,<100K,yes,9,1
7713,7/7/2019,female,267,white,4,vanilla,yes,<100K,yes,4,1
7714,7/7/2019,female,263,black,4,swirl,yes,<100K,yes,8,1
7715,7/7/2019,female,171,no preference,3,chocolate,yes,<100K,no,8,0
7716,7/7/2019,male,121,red,10,no preference,yes,Not Reported,yes,10,1
7717,7/7/2019,male,361,black,1,swirl,yes,Not Reported,no,6,1
7718,7/7/2019,male,315,no preference,8,vanilla,yes,Not Reported,yes,8,0
7719,7/7/2019,female,319,red,5,specialty,yes,<100K,yes,5,1
7720,7/7/2019,female,376,red,6,specialty,yes,<100K,yes,6,1
7721,7/7/2019,female,301,blue,5,vanilla,yes,<100K,yes,5,1
7722,7/7/2019,male,383,blue,4,chocolate,yes,Not Reported,yes,5,1
7723,7/7/2019,male,339,blue,0,chocolate,yes,Not Reported,yes,5,1
7724,7/7/2019,female,391,no preference,5,chocolate,yes,<100K,yes,5,0
7725,7/7/2019,female,146,white,2,specialty,yes,<100K,yes,7,0
7726,7/7/2019,female,143,silver,4,swirl,yes,<100K,yes,4,1
7727,7/7/2019,male,309,blue,9,no preference,yes,>100K,yes,9,1
7728,7/7/2019,male,150,blue,9,vanilla,yes,Not Reported,yes,9,1
7729,7/7/2019,female,125,blue,6,no preference,yes,<100K,yes,6,0
7730,7/7/2019,female,306,red,5,specialty,yes,<100K,yes,5,1
7731,7/7/2019,male,350,black,1,specialty,yes,Not Reported,no,8,1
7732,7/7/2019,male,323,silver,6,swirl,yes,Not Reported,no,6,1
7733,7/7/2019,female,296,no preference,6,no preference,yes,<100K,no,7,0
7734,7/7/2019,female,343,blue,3,specialty,yes,<100K,yes,3,1
7735,7/7/2019,female,199,no preference,2,no preference,yes,<100K,yes,8,0
7736,7/7/2019,male,172,red,3,no preference,yes,Not Reported,yes,4,0
7737,7/7/2019,female,266,black,0,specialty,yes,<100K,yes,4,1
7738,7/7/2019,female,223,black,6,no preference,yes,<100K,yes,6,1
7739,7/7/2019,female,367,no preference,4,chocolate,yes,<100K,yes,4,0
7740,7/7/2019,female,161,blue,4,swirl,yes,<100K,yes,4,1
7741,7/7/2019,female,321,blue,6,swirl,yes,<100K,no,6,1
7742,7/7/2019,female,120,red,10,specialty,yes,<100K,yes,10,1
7743,7/7/2019,male,181,black,9,no preference,yes,Not Reported,yes,9,1
7744,7/7/2019,female,249,silver,0,vanilla,yes,<100K,yes,1,1
7745,7/7/2019,female,281,blue,10,chocolate,yes,<100K,yes,10,1
7746,7/7/2019,male,208,black,5,vanilla,yes,Not Reported,yes,6,1
7747,7/7/2019,male,268,red,1,chocolate,yes,>100K,yes,1,1
7748,7/7/2019,male,280,silver,6,specialty,yes,Not Reported,no,6,1
7749,7/7/2019,female,176,black,9,vanilla,yes,<100K,yes,9,1
7750,7/7/2019,male,309,red,7,swirl,yes,Not Reported,yes,8,1
7751,7/7/2019,male,332,white,0,specialty,yes,>100K,yes,3,1
7752,7/7/2019,female,285,blue,3,swirl,yes,<100K,yes,3,1
7753,7/7/2019,male,350,no preference,5,no preference,yes,>100K,yes,5,1
7754,7/7/2019,female,268,black,4,swirl,yes,<100K,yes,7,1
7755,7/7/2019,male,319,white,9,chocolate,yes,>100K,yes,9,1
7756,7/7/2019,male,336,white,4,vanilla,yes,Not Reported,no,8,1
7757,7/7/2019,male,174,white,5,specialty,yes,Not Reported,yes,8,1
7758,7/7/2019,male,345,silver,2,vanilla,yes,Not Reported,yes,4,1
7759,7/7/2019,female,282,blue,0,no preference,yes,<100K,yes,7,1
7760,7/7/2019,female,133,black,4,swirl,yes,<100K,yes,4,0
7761,7/7/2019,female,210,black,0,specialty,yes,<100K,yes,7,1
7762,7/7/2019,female,270,white,1,vanilla,yes,<100K,yes,2,1
7763,7/7/2019,female,228,silver,10,swirl,yes,<100K,yes,10,1
7764,7/7/2019,female,280,blue,2,swirl,yes,<100K,yes,4,1
7765,7/7/2019,female,255,silver,1,vanilla,yes,<100K,yes,1,1
7766,7/7/2019,male,132,silver,8,swirl,yes,Not Reported,yes,8,1
7767,7/7/2019,female,115,black,7,no preference,yes,<100K,no,7,0
7768,7/7/2019,male,242,no preference,3,specialty,yes,Not Reported,yes,8,0
7769,7/7/2019,female,377,silver,9,vanilla,yes,<100K,yes,9,1
7770,7/7/2019,female,348,silver,6,chocolate,yes,<100K,yes,8,1
7771,7/7/2019,female,245,no preference,4,swirl,yes,<100K,no,5,0
7772,7/7/2019,male,280,white,5,swirl,yes,Not Reported,yes,5,1
7773,7/7/2019,female,136,red,2,vanilla,yes,<100K,yes,7,1
7774,7/7/2019,male,129,red,7,specialty,yes,Not Reported,yes,7,0
7775,7/7/2019,female,178,silver,7,chocolate,yes,<100K,yes,7,1
7776,7/7/2019,female,192,silver,5,swirl,yes,<100K,yes,5,1
7777,7/7/2019,female,190,red,5,specialty,yes,<100K,yes,5,1
7778,7/7/2019,female,260,silver,0,specialty,yes,<100K,yes,3,1
7779,7/7/2019,female,165,white,6,vanilla,yes,<100K,yes,6,1
7780,7/7/2019,male,155,no preference,5,swirl,yes,Not Reported,yes,5,0
7781,7/7/2019,female,290,blue,1,swirl,yes,<100K,yes,1,1
7782,7/7/2019,female,389,silver,2,specialty,yes,<100K,no,7,1
7783,7/7/2019,male,255,no preference,2,specialty,yes,>100K,yes,2,1
7784,7/7/2019,male,359,white,10,no preference,yes,Not Reported,yes,10,1
7785,7/7/2019,male,250,silver,4,no preference,yes,>100K,yes,4,1
7786,7/7/2019,male,237,red,3,specialty,yes,Not Reported,no,7,1
7787,7/7/2019,male,174,red,10,no preference,yes,Not Reported,no,10,1
7788,7/7/2019,male,194,silver,2,chocolate,yes,Not Reported,no,7,1
7789,7/7/2019,female,224,black,3,vanilla,yes,<100K,yes,3,1
7790,7/7/2019,male,263,silver,4,specialty,yes,Not Reported,yes,6,1
7791,7/7/2019,female,341,red,3,swirl,yes,<100K,yes,3,1
7792,7/7/2019,female,212,black,6,swirl,yes,<100K,yes,6,1
7793,7/7/2019,female,378,white,1,chocolate,yes,<100K,yes,5,1
7794,7/7/2019,female,326,black,5,specialty,yes,<100K,yes,5,1
7795,7/7/2019,male,369,black,3,specialty,yes,>100K,yes,3,1
7796,7/7/2019,female,131,no preference,1,vanilla,yes,<100K,yes,6,0
7797,7/7/2019,female,247,silver,2,no preference,yes,<100K,yes,2,1
7798,7/7/2019,male,258,black,8,no preference,yes,Not Reported,yes,8,1
7799,7/7/2019,female,384,blue,5,specialty,yes,<100K,yes,7,1
7800,7/7/2019,male,400,black,4,swirl,yes,Not Reported,yes,7,1
7801,7/7/2019,female,372,red,1,no preference,yes,<100K,yes,1,1
7802,7/7/2019,female,347,no preference,2,vanilla,yes,<100K,yes,6,0
7803,7/7/2019,female,295,black,8,no preference,yes,<100K,yes,8,1
7804,7/7/2019,female,116,blue,10,specialty,yes,<100K,no,10,1
7805,7/7/2019,female,261,black,2,no preference,yes,<100K,yes,5,1
7806,7/7/2019,female,371,blue,1,vanilla,yes,<100K,no,6,1
7807,7/7/2019,female,164,no preference,1,specialty,yes,<100K,yes,1,0
7808,7/7/2019,female,283,white,8,vanilla,yes,<100K,no,8,1
7809,7/7/2019,female,228,silver,7,swirl,yes,<100K,yes,7,1
7810,7/7/2019,female,385,no preference,8,no preference,yes,<100K,yes,8,0
7811,7/7/2019,female,345,black,7,chocolate,yes,<100K,no,7,1
7812,7/7/2019,male,115,black,4,vanilla,yes,Not Reported,no,4,0
7813,7/7/2019,male,187,white,4,no preference,yes,Not Reported,no,7,0
7814,7/7/2019,male,230,silver,2,no preference,yes,>100K,yes,2,1
7815,7/7/2019,female,148,black,4,no preference,yes,<100K,yes,5,0
7816,7/7/2019,female,342,blue,4,no preference,yes,<100K,no,8,1
7817,7/7/2019,male,399,silver,2,vanilla,yes,>100K,yes,3,1
7818,7/7/2019,female,272,white,2,no preference,yes,<100K,yes,2,1
7819,7/7/2019,female,137,white,4,vanilla,yes,<100K,yes,4,1
7820,7/7/2019,female,122,red,10,swirl,yes,<100K,yes,10,1
7821,7/7/2019,female,398,black,5,specialty,yes,<100K,yes,7,1
7822,7/7/2019,female,193,no preference,9,vanilla,yes,<100K,yes,9,0
7823,7/7/2019,female,152,blue,3,swirl,yes,<100K,yes,3,0
7824,7/7/2019,male,392,blue,5,swirl,yes,Not Reported,yes,5,1
7825,7/7/2019,female,145,black,3,no preference,yes,<100K,yes,4,0
7826,7/7/2019,male,159,no preference,3,no preference,yes,Not Reported,yes,5,0
7827,7/7/2019,male,208,red,7,swirl,yes,>100K,yes,7,1
7828,7/7/2019,female,192,silver,1,specialty,yes,<100K,yes,4,0
7829,7/7/2019,female,389,red,2,no preference,yes,<100K,yes,4,1
7830,7/7/2019,female,268,white,8,specialty,yes,<100K,yes,8,1
7831,7/7/2019,male,208,blue,6,vanilla,yes,>100K,yes,6,1
7832,7/7/2019,male,152,silver,8,no preference,yes,Not Reported,yes,8,1
7833,7/7/2019,female,235,black,10,vanilla,yes,<100K,yes,10,1
7834,7/7/2019,female,249,silver,5,swirl,yes,<100K,yes,8,1
7835,7/7/2019,male,101,silver,3,specialty,yes,Not Reported,yes,4,0
7836,7/7/2019,female,344,no preference,0,vanilla,yes,<100K,yes,4,0
7837,7/7/2019,female,107,black,2,vanilla,yes,<100K,yes,2,0
7838,7/7/2019,female,166,no preference,3,swirl,yes,<100K,yes,4,0
7839,7/7/2019,female,160,black,9,swirl,yes,<100K,yes,9,1
7840,7/7/2019,male,270,silver,7,specialty,yes,Not Reported,no,7,1
7841,7/7/2019,female,393,blue,5,specialty,yes,<100K,no,8,1
7842,7/7/2019,female,220,white,5,specialty,yes,<100K,yes,7,1
7843,7/7/2019,male,296,black,3,vanilla,yes,Not Reported,yes,5,1
7844,7/7/2019,male,152,black,8,no preference,yes,Not Reported,no,8,1
7845,7/7/2019,male,337,blue,9,chocolate,yes,Not Reported,yes,9,1
7846,7/7/2019,female,326,no preference,0,vanilla,yes,<100K,no,4,0
7847,7/7/2019,female,317,no preference,1,specialty,yes,<100K,no,7,0
7848,7/7/2019,male,201,white,2,chocolate,yes,Not Reported,yes,5,1
7849,7/7/2019,male,110,red,5,chocolate,yes,Not Reported,yes,6,1
7850,7/7/2019,male,224,silver,2,no preference,yes,Not Reported,no,5,1
7851,7/7/2019,female,187,white,9,no preference,yes,<100K,yes,9,1
7852,7/7/2019,female,168,white,8,swirl,yes,<100K,no,8,1
7853,7/7/2019,female,356,black,0,no preference,yes,<100K,yes,1,1
7854,7/7/2019,male,359,blue,8,chocolate,yes,Not Reported,no,8,1
7855,7/7/2019,male,321,red,4,swirl,yes,Not Reported,no,8,1
7856,7/7/2019,female,213,silver,7,chocolate,yes,<100K,yes,7,1
7857,7/7/2019,male,316,no preference,1,vanilla,yes,Not Reported,yes,8,0
7858,7/7/2019,female,361,blue,6,vanilla,yes,<100K,yes,6,1
7859,7/7/2019,female,159,black,0,chocolate,yes,<100K,yes,0,1
7860,7/7/2019,male,376,silver,0,no preference,yes,>100K,yes,2,1
7861,7/7/2019,female,367,red,9,swirl,yes,<100K,no,9,1
7862,7/7/2019,male,169,black,2,specialty,yes,>100K,yes,2,0
7863,7/7/2019,female,384,red,0,no preference,yes,<100K,yes,7,1
7864,7/7/2019,female,273,black,4,specialty,yes,<100K,yes,4,1
7865,7/7/2019,female,218,silver,0,vanilla,yes,<100K,yes,8,1
7866,7/7/2019,male,194,red,3,vanilla,yes,Not Reported,yes,4,1
7867,7/7/2019,female,119,white,4,swirl,yes,<100K,yes,4,1
7868,7/7/2019,female,393,no preference,1,swirl,yes,<100K,yes,8,0
7869,7/7/2019,female,333,silver,2,specialty,yes,<100K,no,5,1
7870,7/7/2019,female,136,silver,0,specialty,yes,<100K,yes,3,0
7871,7/7/2019,female,261,red,3,specialty,yes,<100K,yes,3,1
7872,7/7/2019,male,353,white,10,no preference,yes,>100K,yes,10,1
7873,7/7/2019,female,323,no preference,9,chocolate,no,<100K,yes,9,0
7874,7/7/2019,female,151,blue,8,vanilla,yes,<100K,no,8,1
7875,7/7/2019,female,199,no preference,8,swirl,yes,<100K,yes,8,0
7876,7/7/2019,female,119,black,0,specialty,yes,<100K,yes,1,0
7877,7/7/2019,female,183,silver,6,swirl,yes,<100K,no,6,0
7878,7/7/2019,female,300,no preference,10,specialty,yes,<100K,no,10,0
7879,7/7/2019,male,363,white,0,specialty,no,Not Reported,yes,6,1
7880,7/7/2019,female,265,blue,8,specialty,yes,<100K,yes,8,1
7881,7/7/2019,male,158,no preference,1,vanilla,yes,>100K,yes,3,0
7882,7/7/2019,female,301,no preference,3,no preference,no,<100K,yes,5,0
7883,7/7/2019,male,165,silver,3,chocolate,yes,Not Reported,yes,8,1
7884,7/7/2019,female,168,white,4,chocolate,yes,<100K,yes,4,1
7885,7/7/2019,female,247,silver,4,no preference,no,<100K,yes,5,1
7886,7/7/2019,female,198,blue,3,chocolate,no,<100K,yes,7,1
7887,7/7/2019,female,196,black,2,no preference,yes,<100K,yes,2,0
7888,7/7/2019,male,213,white,1,specialty,yes,Not Reported,yes,5,1
7889,7/7/2019,female,348,blue,9,swirl,yes,<100K,yes,9,1
7890,7/7/2019,male,306,silver,5,swirl,no,Not Reported,yes,5,1
7891,7/7/2019,male,253,black,4,chocolate,no,Not Reported,yes,6,1
7892,7/7/2019,female,188,no preference,3,vanilla,yes,<100K,yes,3,0
7893,7/7/2019,female,174,black,5,chocolate,no,<100K,yes,8,1
7894,7/7/2019,female,219,silver,10,vanilla,yes,<100K,no,10,1
7895,7/7/2019,female,378,white,8,specialty,yes,<100K,yes,8,1
7896,7/7/2019,female,296,white,5,no preference,yes,<100K,yes,8,1
7897,7/7/2019,male,313,white,8,swirl,yes,Not Reported,no,8,1
7898,7/7/2019,male,279,black,10,specialty,no,Not Reported,yes,10,1
7899,7/7/2019,female,284,no preference,2,swirl,yes,<100K,yes,2,0
7900,7/7/2019,female,335,black,0,no preference,yes,<100K,yes,0,1
7901,7/7/2019,male,235,no preference,8,vanilla,yes,Not Reported,yes,8,0
7902,7/7/2019,female,182,no preference,3,no preference,yes,<100K,yes,8,0
7903,7/7/2019,female,144,silver,1,chocolate,no,<100K,yes,4,1
7904,7/7/2019,female,139,blue,9,swirl,yes,<100K,yes,9,1
7905,7/7/2019,female,217,no preference,10,specialty,no,<100K,yes,10,0
7906,7/7/2019,female,243,black,6,swirl,yes,<100K,no,8,1
7907,7/7/2019,female,180,silver,8,vanilla,no,<100K,yes,8,1
7908,7/7/2019,female,276,white,0,vanilla,yes,<100K,yes,2,1
7909,7/7/2019,male,213,blue,0,specialty,yes,Not Reported,no,4,1
7910,7/7/2019,female,156,no preference,1,chocolate,yes,<100K,yes,4,0
7911,7/7/2019,female,123,silver,0,no preference,yes,<100K,yes,3,0
7912,7/7/2019,female,396,blue,1,chocolate,yes,<100K,no,6,1
7913,7/7/2019,female,392,black,5,swirl,yes,<100K,yes,5,1
7914,7/7/2019,male,365,no preference,5,chocolate,no,Not Reported,yes,5,0
7915,7/7/2019,female,221,silver,10,no preference,yes,<100K,yes,10,1
7916,7/7/2019,male,238,white,4,vanilla,yes,>100K,yes,4,1
7917,7/7/2019,male,165,red,3,specialty,yes,Not Reported,no,8,1
7918,7/7/2019,female,235,red,10,no preference,yes,<100K,yes,10,1
7919,7/7/2019,male,371,black,10,swirl,no,Not Reported,yes,10,1
7920,7/7/2019,female,176,silver,6,swirl,yes,<100K,no,6,0
7921,7/7/2019,female,269,red,7,specialty,no,<100K,yes,7,1
7922,7/7/2019,female,354,silver,9,chocolate,yes,<100K,no,9,1
7923,7/7/2019,female,183,white,4,specialty,no,<100K,yes,4,0
7924,7/7/2019,male,400,no preference,2,specialty,no,Not Reported,yes,6,0
7925,7/7/2019,female,249,white,2,chocolate,yes,<100K,no,6,1
7926,7/7/2019,female,367,blue,8,chocolate,yes,<100K,no,8,1
7927,7/7/2019,female,199,white,10,vanilla,no,<100K,yes,10,1
7928,7/7/2019,female,371,red,10,no preference,yes,<100K,yes,10,1
7929,7/7/2019,female,192,no preference,6,vanilla,yes,<100K,yes,6,0
7930,7/7/2019,female,212,white,7,no preference,yes,<100K,no,8,1
7931,7/7/2019,female,130,no preference,10,vanilla,no,<100K,yes,10,0
7932,7/7/2019,male,132,white,1,no preference,yes,Not Reported,yes,8,0
7933,7/7/2019,female,253,no preference,0,no preference,yes,<100K,yes,1,0
7934,7/7/2019,female,349,silver,5,chocolate,yes,<100K,yes,5,1
7935,7/7/2019,male,293,red,1,swirl,yes,Not Reported,no,8,1
7936,7/7/2019,male,148,no preference,1,swirl,yes,Not Reported,yes,7,0
7937,7/7/2019,female,190,silver,10,no preference,yes,<100K,yes,10,1
7938,7/7/2019,male,169,no preference,2,specialty,yes,Not Reported,no,8,0
7939,7/7/2019,female,205,black,0,no preference,no,<100K,yes,7,1
7940,7/7/2019,female,279,red,0,no preference,yes,<100K,no,4,1
7941,7/7/2019,female,159,white,3,no preference,yes,<100K,yes,4,0
7942,7/7/2019,female,134,red,1,no preference,yes,<100K,no,7,0
7943,7/7/2019,female,353,red,2,no preference,yes,<100K,yes,5,1
7944,7/7/2019,female,381,red,5,no preference,no,<100K,yes,8,1
7945,7/7/2019,female,124,blue,2,no preference,no,<100K,yes,6,0
7946,7/7/2019,male,397,black,3,swirl,yes,Not Reported,no,7,1
7947,7/7/2019,female,175,red,2,no preference,yes,<100K,yes,5,0
7948,7/7/2019,female,384,black,8,no preference,yes,<100K,yes,8,1
7949,7/7/2019,female,194,white,4,chocolate,yes,<100K,yes,4,1
7950,7/7/2019,male,397,red,6,swirl,yes,Not Reported,yes,6,1
7951,7/7/2019,female,226,silver,0,swirl,yes,<100K,no,8,1
7952,7/7/2019,male,267,red,10,chocolate,yes,Not Reported,no,10,1
7953,7/7/2019,female,385,silver,8,chocolate,no,<100K,yes,8,1
7954,7/7/2019,female,130,no preference,7,chocolate,no,<100K,yes,7,0
7955,7/7/2019,male,117,blue,1,chocolate,yes,Not Reported,no,8,1
7956,7/7/2019,female,263,red,6,swirl,yes,<100K,no,6,1
7957,7/7/2019,female,104,blue,9,chocolate,yes,<100K,yes,9,1
7958,7/7/2019,female,120,no preference,5,vanilla,no,<100K,yes,5,0
7959,7/7/2019,female,290,blue,2,specialty,yes,<100K,no,7,1
7960,7/7/2019,male,345,no preference,5,vanilla,yes,Not Reported,yes,6,0
7961,7/7/2019,female,179,red,5,chocolate,yes,<100K,no,6,1
7962,7/7/2019,female,210,blue,0,vanilla,no,<100K,yes,4,1
7963,7/7/2019,female,288,black,3,chocolate,yes,<100K,yes,3,1
7964,7/7/2019,female,185,blue,10,specialty,yes,<100K,no,10,1
7965,7/7/2019,male,144,black,0,swirl,yes,>100K,yes,2,0
7966,7/7/2019,female,226,red,1,vanilla,yes,<100K,yes,8,1
7967,7/7/2019,female,166,red,5,specialty,yes,<100K,yes,5,0
7968,7/7/2019,female,204,no preference,1,no preference,no,<100K,yes,6,0
7969,7/7/2019,female,213,black,8,no preference,yes,<100K,no,8,1
7970,7/7/2019,male,366,no preference,4,specialty,yes,Not Reported,no,5,0
7971,7/7/2019,female,310,no preference,8,vanilla,yes,<100K,yes,8,0
7972,7/7/2019,female,122,blue,5,vanilla,yes,<100K,no,6,0
7973,7/7/2019,female,120,no preference,0,specialty,yes,<100K,yes,2,0
7974,7/7/2019,male,321,silver,2,specialty,yes,Not Reported,yes,4,1
7975,7/7/2019,female,251,black,7,no preference,yes,<100K,no,7,1
7976,7/7/2019,male,257,blue,2,specialty,yes,>100K,yes,3,1
7977,7/7/2019,female,266,no preference,7,swirl,yes,<100K,yes,7,0
7978,7/7/2019,female,173,red,0,swirl,no,<100K,yes,6,0
7979,7/7/2019,female,183,blue,1,vanilla,yes,<100K,yes,7,0
7980,7/7/2019,female,331,red,3,chocolate,no,<100K,yes,5,1
7981,7/7/2019,female,167,white,7,no preference,no,<100K,yes,8,0
7982,7/7/2019,female,252,no preference,2,specialty,yes,<100K,yes,3,0
7983,7/7/2019,female,304,blue,4,swirl,yes,<100K,no,7,1
7984,7/7/2019,male,384,silver,9,no preference,no,Not Reported,yes,9,1
7985,7/7/2019,female,375,no preference,0,no preference,yes,<100K,yes,8,0
7986,7/7/2019,male,244,black,9,swirl,yes,Not Reported,no,9,1
7987,7/7/2019,male,146,white,9,specialty,yes,Not Reported,no,9,1
7988,7/7/2019,female,307,silver,5,chocolate,yes,<100K,yes,7,1
7989,7/7/2019,female,340,red,10,swirl,yes,<100K,no,10,1
7990,7/7/2019,female,236,white,9,vanilla,yes,<100K,yes,9,1
7991,7/7/2019,female,316,white,3,swirl,no,<100K,yes,6,1
7992,7/7/2019,male,226,no preference,1,chocolate,yes,Not Reported,yes,5,0
7993,7/7/2019,female,373,silver,6,vanilla,yes,<100K,yes,6,1
